INFO 2024-09-04 05:44:48,514 autoreload Watching for file changes with StatReloader
DEBUG 2024-09-04 05:49:40,296 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pathlib.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/memory.py first seen with mtime 1725391554.3614845
DEBUG 2024-09-04 05:49:40,296 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/lib-dynload/_datetime.cpython-311-darwin.so first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/pydantic_core/_pydantic_core.cpython-311-darwin.so first seen with mtime 1725306269.2749255
DEBUG 2024-09-04 05:49:40,296 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/sqlite3/__init__.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/contenttypes/fields.py first seen with mtime 1725304481.2898853
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/backends/sqlite3/introspection.py first seen with mtime 1725304487.0152085
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/core/defchararray.py first seen with mtime 1725306254.9316533
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/auth/decorators.py first seen with mtime 1725304480.6384633
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/migrations/exceptions.py first seen with mtime 1725304487.030801
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/rest_framework/schemas/openapi.py first seen with mtime 1725304964.4365315
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain/output_parsers/enum.py first seen with mtime 1725391558.2686563
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/backends/utils.py first seen with mtime 1725304486.9037142
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/messages/chat.py first seen with mtime 1725391554.3633783
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/anyio/_core/_signals.py first seen with mtime 1725306270.0468047
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/sqlparse/cli.py first seen with mtime 1725304477.0439045
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/pydantic_v1/__init__.py first seen with mtime 1725391554.380473
DEBUG 2024-09-04 05:49:40,296 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/wsgiref/__init__.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,296 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/_weakrefset.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain/chains/__init__.py first seen with mtime 1725391558.080863
DEBUG 2024-09-04 05:49:40,296 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/re/_casefix.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/core/checks/urls.py first seen with mtime 1725304486.72231
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/models/deletion.py first seen with mtime 1725304487.0839062
DEBUG 2024-09-04 05:49:40,296 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/wsgiref/util.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,296 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/ctypes/_endian.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/utils/duration.py first seen with mtime 1725304487.6138766
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/views/generic/edit.py first seen with mtime 1725304487.702774
DEBUG 2024-09-04 05:49:40,296 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/http/cookies.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/sqlparse/formatter.py first seen with mtime 1725304477.0462422
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/linalg/linalg.py first seen with mtime 1725306255.0514047
DEBUG 2024-09-04 05:49:40,296 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/_markupbase.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/admin/templatetags/admin_list.py first seen with mtime 1725304479.9907322
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/views/i18n.py first seen with mtime 1725304487.6718764
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/pydantic/_migration.py first seen with mtime 1725306270.7893522
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/messages/api.py first seen with mtime 1725304484.0456915
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/pydantic/fields.py first seen with mtime 1725306270.8123167
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/models/fields/files.py first seen with mtime 1725304487.1145303
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/postgres/lookups.py first seen with mtime 1725304484.086905
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/callbacks/__init__.py first seen with mtime 1725391554.3358114
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/lib/npyio.py first seen with mtime 1725306255.265658
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/pydantic/_internal/_core_metadata.py first seen with mtime 1725306270.853891
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/pydantic/v1/fields.py first seen with mtime 1725306270.9445243
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/embeddings/fake.py first seen with mtime 1725391554.350097
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/_utils/_inspect.py first seen with mtime 1725306254.872765
DEBUG 2024-09-04 05:49:40,297 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/lib-dynload/_lzma.cpython-311-darwin.so first seen with mtime 1679557382.7211542
DEBUG 2024-09-04 05:49:40,297 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/email/generator.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/template/__init__.py first seen with mtime 1725304487.5139482
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/prompts/pipeline.py first seen with mtime 1725391554.3782518
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/messages/system.py first seen with mtime 1725391554.3647983
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/core/management/color.py first seen with mtime 1725304486.8195653
DEBUG 2024-09-04 05:49:40,297 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pickle.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/http/request.py first seen with mtime 1725304487.48537
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/random/_mt19937.cpython-311-darwin.so first seen with mtime 1725306255.298993
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/backends/base/client.py first seen with mtime 1725304486.9092743
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/utils/interactive_env.py first seen with mtime 1725391554.4040444
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain/chains/question_answering/__init__.py first seen with mtime 1725391558.117793
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/httpx/_types.py first seen with mtime 1725306272.5411446
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain/storage/__init__.py first seen with mtime 1725391558.3199582
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/sqlparse/tokens.py first seen with mtime 1725304477.0513225
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/callbacks/base.py first seen with mtime 1725391554.336547
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/chatbot/urls.py first seen with mtime 1725425935.5087097
DEBUG 2024-09-04 05:49:40,297 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/zoneinfo/_common.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain/__init__.py first seen with mtime 1725391557.996682
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/httpcore/_backends/anyio.py first seen with mtime 1725306269.444349
DEBUG 2024-09-04 05:49:40,297 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/lib-dynload/_elementtree.cpython-311-darwin.so first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,297 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/asyncio/log.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/idna/core.py first seen with mtime 1725306262.7861826
DEBUG 2024-09-04 05:49:40,297 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/signal.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/tracers/context.py first seen with mtime 1725391554.395817
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/rest_framework/utils/model_meta.py first seen with mtime 1725304964.5590863
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/h11/_events.py first seen with mtime 1725306263.0230792
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/core/files/locks.py first seen with mtime 1725304486.7386658
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/outputs/chat_generation.py first seen with mtime 1725391554.3719375
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/random/_philox.cpython-311-darwin.so first seen with mtime 1725306255.298146
DEBUG 2024-09-04 05:49:40,297 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/contextvars.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,297 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/lib-dynload/_struct.cpython-311-darwin.so first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/auth/backends.py first seen with mtime 1725304480.6306515
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/template/utils.py first seen with mtime 1725304487.5324397
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_community/docstore/__init__.py first seen with mtime 1725391581.2141123
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/pydantic/_internal/_mock_val_ser.py first seen with mtime 1725306270.8880906
DEBUG 2024-09-04 05:49:40,297 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/fft/_pocketfft.py first seen with mtime 1725306255.2866468
DEBUG 2024-09-04 05:49:40,298 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/core/checks/model_checks.py first seen with mtime 1725304486.7166665
DEBUG 2024-09-04 05:49:40,298 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/idna/intranges.py first seen with mtime 1725306262.7910872
DEBUG 2024-09-04 05:49:40,298 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/middleware/csrf.py first seen with mtime 1725304487.5014632
DEBUG 2024-09-04 05:49:40,298 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/asyncio/tasks.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,298 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/utils/translation/trans_real.py first seen with mtime 1725304487.6626377
DEBUG 2024-09-04 05:49:40,298 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/_typing/_shape.py first seen with mtime 1725306255.072891
DEBUG 2024-09-04 05:49:40,298 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/urllib3/util/retry.py first seen with mtime 1725306253.0096967
DEBUG 2024-09-04 05:49:40,298 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_text_splitters/konlpy.py first seen with mtime 1725306277.5756898
DEBUG 2024-09-04 05:49:40,298 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/lib-dynload/_opcode.cpython-311-darwin.so first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,298 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/lib/type_check.py first seen with mtime 1725306255.2706387
